SH600237,铜峰电子,半导体及元件,3233837600,564369565,564369565
SH600238,海南椰岛,饮料制造,6315138000,448200000,445001580
SH600239,云南城投,房地产开发,5780472900,1070457940,1070457940
SH600240,华业资本,房地产开发,17119528000,1424253600,1424253600
SH600241,时代万恒,贸易,2397636400,226192120,180200000
SH600243,青海华鼎,通用设备,3677563000,438850000,236850000
SH600246,万通地产,房地产开发,6923592000,1216800000,1216800000
SH600248,延长化建,建筑装饰,3723197100,473689200,467389200
SH600249,两面针,化学制品,3795000000,550000000,450000000
SH600250,南纺股份,贸易,2954267900,258692460,258692460
SH600251,冠农股份,农产品加工,6514188700,784842010,784842010
SH600252,中恒集团,中药,17966304000,3475107100,3430096600
SH600255,鑫科材料,有色冶炼加工,7485380700,1769593600,1563750000
SH600256,广汇能源,基础化学,27308051000,5221424700,5221424700
SH600257,大湖股份,养殖业,4142385000,427050000,427050000
SH600258,首旅酒店,景点及旅游,5528146000,231400000,231400000
SH600259,广晟有色,有色冶炼加工,8914791200,262122650,258305850
SH600260,凯乐科技,综合,6334102700,666747650,527640000
SH600261,阳光照明,其他电子,11340923900,1452102900,1452102900
SH600262,北方股份,非汽车交运,5839500000,170000000,170000000
SH600266,北京城建,房地产开发,17864256000,1567040000,1517040000
SH600267,海正药业,化学制药,11721556600,965531840,965531840
SH600268,国电南自,电气设备,4446725000,635246434,635246434
SH600269,赣粤高速,公路铁路运输,11466848400,2335407014,2335407014
SH600270,外运发展,物流,17792716000,905481720,905481720
SH600271,航天信息,计算机应用,51627294000,923400000,923400000
SH600272,开开实业,服装家纺,2971890000,243000000,160000000
SH600273,嘉化能源,化学制品,10202087900,1306285260,373820000
SH600275,武昌鱼,综合,3658539700,508837238,508837238
SH600276,恒瑞医药,化学制药,85968571000,1956499100,1949137500
SH600277,亿利洁能,综合,12955454900,2089589500,2089589500
SH600278,东方创业,贸易,6679471800,522241739,522241739
SH600279,重庆港九,港口航运,4910766400,461972380,461972380
SH600280,中央商场,零售,8830695200,1148334870,1148334870
SH600281,太化股份,基础化学,2752050800,514402025,514402025
SH600282,南钢股份,钢铁,11569251600,3962072500,3875752500
SH600283,钱江水利,燃气水务,4560705200,352995760,285330000
SH600284,浦东建设,建筑装饰,7484832000,693040000,661040000
SH600285,羚锐制药,中药,5413721600,535481860,465707250
SH600287,江苏舜天,贸易,3498736600,436796074,436796074
SH600288,大恒科技,其他电子,4887792000,436800000,436800000
SH600289,亿阳信通,通信设备,7113648100,565922680,565922680
SH600290,华仪电气,电气设备,8108170500,759903510,526883660
SH600291,西水股份,保险及其他,9672960000,384000000,384000000
SH600292,中电远达,环保工程,11821567700,780816890,780816890
SH600293,三峡新材,建筑材料,3355455300,344502600,344502600
SH600295,鄂尔多斯,石油矿业开采,7688400000,1032000000,612000000
SH600297,广汇汽车,交运设备服务,53078867000,5500400700,525000000
SH600298,安琪酵母,农产品加工,9589005800,329632380,324287700
SH600299,安迪苏,化学制品,35293821000,2681901300,522707560
SH600300,维维股份,饮料制造,9262880000,1672000000,1672000000
SH600302,标准股份,专用设备,2415148400,346009804,346009804
SH600303,曙光股份,汽车整车,6811160800,620324296,574505996
SH600305,恒顺醋业,食品加工制造,6322721600,301369000,301369000
SH600306,商业城,零售,3573466700,178138920,177405730
SH600307,酒钢宏兴,钢铁,21107515000,6263357424,6263357424
SH600308,华泰股份,造纸,5510889900,1167561419,1167561419
SH600309,万华化学,化工新材料,33970278000,2162334720,2162334720
SH600310,桂东电力,电力,6357312000,827775000,827775000
SH600312,平高电气,电气设备,16595915000,1137485573,818966173
SH600313,农发种业,农业服务,4623152700,432879470,367287250
SH600315,上海家化,化学制品,22202618000,674032110,671072960
SH600316,洪都航空,国防军工,11918443200,717114512,717114512
SH600317,营口港,港口航运,25309364000,6472983000,6472983000
SH600318,巢东股份,建筑材料,5396600000,242000000,242000000
SH600319,亚星化学,化学制品,2149195100,315594000,275594000
SH600320,振华重工,专用设备,21907570000,4390294584,2768331384
SH600321,国栋建设,建筑材料,5936461500,1510550000,1180880000
SH600322,天房发展,房地产开发,5097277000,1105700000,1105700000
SH600323,瀚蓝环境,燃气水务,9532324400,766264020,579242880
SH600325,华发股份,房地产开发,13689524000,1169045620,817045620
SH600326,西藏天路,建筑材料,5658283300,665680390,547200000
SH600327,大东方,零售,4085003500,521711813,521711813
SH600328,兰太实业,基础化学,4140630900,359118030,359118030
SH600329,中新药业,中药,12801736700,768873080,536203720
SH600330,天通股份,新材料,7590509000,830471440,588818400
SH600331,宏达股份,有色冶炼加工,11216640000,2032000000,1032000000
SH600332,白云山,中药,31024634000,1291079250,1036339610
SH600333,长春燃气,燃气水务,3479602100,529619808,496019808
SH600335,国机汽车,交运设备服务,8253237300,627145690,574759930
SH600336,澳柯玛,白色家电,3887810400,682072000,680072000
SH600337,美克家居,家用轻工,7672013300,646336420,642397420
SH600338,西藏珠峰,有色冶炼加工,9475135400,653007260,158333330
SH600339,天利高新,化工新材料,3168287700,578154688,578154688
SH600340,华夏幸福,房地产开发,70112625000,2645759400,2645759400
SH600343,航天动力,国防军工,12087628200,638206348,575366348
SH600345,长江通信,通信设备,3132360000,198000000,198000000
SH600346,大橡塑,专用设备,7579380700,667786840,667786840
SH600348,阳泉煤业,煤炭开采,16113500000,2405000000,2405000000
SH600350,山东高速,公路铁路运输,26557636000,4811165857,4811165857
SH600351,亚宝药业,中药,9420886300,787041460,692000000
SH600352,浙江龙盛,化学制品,30093320000,3253331900,3059931900
SH600353,旭光股份,电气设备,4077900000,543720000,543720000
SH600354,敦煌种业,种植业与林业,5214684600,527802080,447802080
SH600355,精伦电子,通信设备,3405257300,492089200,492089200
SH600356,恒丰纸业,造纸,2930554800,298731380,298731380
SH600358,国旅联合,景点及旅游,4592160000,432000000,432000000
SH600359,新农开发,种植业与林业,3219968200,381512820,381512820
SH600360,华微电子,半导体及元件,4886089600,738080000,738080000
SH600361,华联综超,零售,4121351000,665807918,665807918
SH600362,江西铜业,有色冶炼加工,46088928000,3462729405,2075247405
SH600363,联创光电,光学光电子,5884936500,443476750,443476750
SH600365,通葡股份,饮料制造,4904000000,400000000,280000000
SH600366,宁波韵升,新材料,8646796700,556421930,514497750
SH600367,红星发展,基础化学,2545088000,291200000,291200000
SH600368,五洲交通,公路铁路运输,4160669600,833801532,833801532
SH600369,西南证券,证券,45273775000,5645109100,4645109100
SH600370,三房巷,纺织制造,3265512400,318897692,318897692
SH600371,万向德农,种植业与林业,3288126600,225060000,225060000
SH600372,中航电子,国防军工,31594566000,1759162938,1759162938
SH600373,中文传媒,传媒,26497787000,1377940000,1185681520
SH600375,华菱星马,专用设备,4295874800,555740600,555740600
SH600376,首开股份,房地产开发,21814782000,2242012500,2242012500
SH600377,宁沪高速,公路铁路运输,39495940000,5037747500,3797981400
SH600378,天科股份,化学制品,4995819200,297193292,297193292
SH600379,宝光股份,电气设备,5132275700,235858260,235858260
SH600380,健康元,化学制药,15537856000,1583879300,1545835900
SH600381,青海春天,中药,10792763700,688314010,198925750
SH600382,广东明珠,通用设备,3759212600,341746600,341746600
SH600383,金地集团,房地产开发,62229605000,4499609900,4499609900
SH600385,山东金泰,家用轻工,2474870400,148107148,142773814
SH600386,北巴传媒,传媒,5322240000,403200000,403200000
SH600387,海越股份,基础化学,4880304000,386100000,385710000
SH600388,龙净环保,专用设备,14175603000,1069050000,1069050000
SH600389,江山股份,化学制品,5245020000,198000000,198000000
SH600390,金瑞科技,新材料,4638915800,451256400,381946690
SH600391,成发科技,国防军工,11049429900,330129367,330129367
SH600392,盛和资源,有色冶炼加工,8742255900,941039380,941039380
SH600393,东华实业,房地产开发,2526000000,300000000,299505000
SH600395,盘江股份,煤炭开采,14895467000,1655051861,1655051861
SH600396,金山股份,电力,7996798000,1472706800,812800000
SH600397,安源煤业,煤炭开采,5286385800,989959880,989959880
SH600398,海澜之家,服装家纺,49824685000,4492757900,1531219500
SH600399,抚顺特钢,钢铁,10478000000,1300000000,1129622800
SH600400,红豆股份,服装家纺,13055334800,711850310,560399640
SH600403,大有能源,煤炭开采,14010161000,2390812402,2390812402
